Date,Close
8/30/2019,45.27
9/3/2019,44.99
9/4/2019,46.81
9/5/2019,49.03
9/6/2019,48.97
9/9/2019,49.13
9/10/2019,49.39
9/11/2019,50.48
9/12/2019,50.44
9/13/2019,50.5
9/16/2019,50.15
9/17/2019,50.84
9/18/2019,50.48
9/19/2019,49.82
9/20/2019,49.16
9/23/2019,49.6
9/24/2019,48.51
9/25/2019,49.47
9/26/2019,48.6
9/27/2019,43.21
9/30/2019,42.85
10/1/2019,42.3
10/2/2019,41.98
10/3/2019,43.46
10/4/2019,44.55
10/7/2019,44.16
10/8/2019,42.64
10/9/2019,42.88
10/10/2019,43.28
10/11/2019,45.1
10/14/2019,44.86
10/15/2019,46.46
10/16/2019,45.16
10/17/2019,45.5
10/18/2019,43.47
10/21/2019,45.22
10/22/2019,44.66
10/23/2019,44.66
10/24/2019,47.1
10/25/2019,48.03
10/28/2019,48.69
10/29/2019,48.11
10/30/2019,47.88
10/31/2019,47.55
11/1/2019,48.38
11/4/2019,49.59
11/5/2019,48.68
11/6/2019,47.68
11/7/2019,48.4
11/8/2019,47.19
11/11/2019,46.26
11/12/2019,46.9
11/13/2019,46.3
11/14/2019,46.8
11/15/2019,47.71
11/18/2019,47.82
11/19/2019,46.58
11/20/2019,45.57
11/21/2019,45.55
11/22/2019,45.87
11/25/2019,47.52
11/26/2019,46.72
11/27/2019,48.16
11/29/2019,47.51
12/2/2019,46.39
12/3/2019,45.23
12/4/2019,46.3
12/5/2019,46.62
12/6/2019,47.93
12/9/2019,46.45
12/10/2019,47.46
12/11/2019,49.26
12/12/2019,50.97
12/13/2019,51.2
12/16/2019,52.94
12/17/2019,53
12/18/2019,53.04
12/19/2019,54.53
12/20/2019,55.06
12/23/2019,55.4
12/24/2019,55.42
12/26/2019,55.11
12/27/2019,54.03
12/30/2019,53.21
12/31/2019,53.78
1/2/2020,55.39
1/3/2020,54.53
1/6/2020,53.57
1/7/2020,58.27
1/8/2020,57.52
1/9/2020,57.31
1/10/2020,56.67
1/13/2020,57.45
1/14/2020,57.52
1/15/2020,56.17
1/16/2020,57.68
1/17/2020,57.66
1/21/2020,58.97
1/22/2020,59.17
1/23/2020,59.2
1/24/2020,57.76
1/27/2020,55.41
1/28/2020,56.47
1/29/2020,55.3
1/30/2020,55.03
1/31/2020,53.09
2/3/2020,53.78
2/4/2020,55.5
2/5/2020,56.77
2/6/2020,58.68
2/7/2020,56.88
2/10/2020,57.33
2/11/2020,57.25
2/12/2020,59.27
2/13/2020,59.33
2/14/2020,58.5
2/18/2020,57.75
2/19/2020,59.99
2/20/2020,59
2/21/2020,56.99
2/24/2020,55.01
2/25/2020,52.1
2/26/2020,52.37
2/27/2020,50.58
2/28/2020,52.56
3/2/2020,54.59
3/3/2020,51.8
3/4/2020,55.29
3/5/2020,53.72
3/6/2020,51.47
3/9/2020,45.97
3/10/2020,47.86
3/11/2020,43.72
3/12/2020,38.81
3/13/2020,42.99
3/16/2020,34.47
3/17/2020,37.38
3/18/2020,34.69
3/19/2020,36.29
3/20/2020,36.11
3/23/2020,38.25
3/24/2020,43.27
3/25/2020,42.5
3/26/2020,44.79
3/27/2020,43.48
3/30/2020,44.52
3/31/2020,42.06
4/1/2020,39.89
4/2/2020,41.09
4/3/2020,41.22
4/6/2020,46.37
4/7/2020,46.54
4/8/2020,48.29
4/9/2020,46.13
4/13/2020,46.17
4/14/2020,47.62
4/15/2020,46.43
4/16/2020,45.53
4/17/2020,45.7
4/20/2020,43.4
4/21/2020,41.41
4/22/2020,43.91
4/23/2020,43.77
4/24/2020,44.16
4/27/2020,45.28
4/28/2020,45.31
4/29/2020,49.83
4/30/2020,47.89
5/1/2020,45.06
5/4/2020,44.46
5/5/2020,45.41
5/6/2020,46.08
5/7/2020,46.59
5/8/2020,48.25
5/11/2020,48.2
5/12/2020,45.69
5/13/2020,43.53
5/14/2020,45.73
5/15/2020,44.41
5/18/2020,45.92
5/19/2020,45.12
5/20/2020,46.64
5/21/2020,45.22
5/22/2020,44.94
5/26/2020,45.8
5/27/2020,49.45
5/28/2020,46.47
5/29/2020,47.91
6/1/2020,46.34
6/2/2020,46.82
6/3/2020,48.92
6/4/2020,51.22
6/5/2020,53.72
6/8/2020,53.7
6/9/2020,53.15
6/10/2020,52.47
6/11/2020,48.52
6/12/2020,48.69
6/15/2020,49.24
6/16/2020,51.02
6/17/2020,50.96
6/18/2020,50.48
6/19/2020,50.83
6/22/2020,51.15
6/23/2020,49.84
6/24/2020,48.29
6/25/2020,49.19
6/26/2020,48.49
6/29/2020,49.15
6/30/2020,51.52
7/1/2020,49.7
7/2/2020,49.83
7/6/2020,50.92
7/7/2020,49.09
7/8/2020,49.71
7/9/2020,49.98
7/10/2020,50.7
7/13/2020,49.46
7/14/2020,49.71
7/15/2020,50.51
7/16/2020,50.1
7/17/2020,49.47
7/20/2020,51.21
7/21/2020,51.52
7/22/2020,51.65
7/23/2020,52.64
7/24/2020,50.02
7/27/2020,51.59
7/28/2020,50.09
7/29/2020,50.39
7/30/2020,50.74
7/31/2020,50.06
8/3/2020,50.39
8/4/2020,51.3
8/5/2020,51.05
8/6/2020,48.7
8/7/2020,48.75
8/10/2020,49.15
8/11/2020,47.76
8/12/2020,48.48
8/13/2020,46.14
8/14/2020,45.6
8/17/2020,45.22
8/18/2020,44.4
8/19/2020,44.05
8/20/2020,42.99
8/21/2020,42.66
8/24/2020,43.76
8/25/2020,45.1
8/26/2020,44.96
8/27/2020,44.62
8/28/2020,45.69
8/31/2020,45.51
9/1/2020,45.76
9/2/2020,47.83
9/3/2020,46.33
9/4/2020,46.48
9/8/2020,45.03
9/9/2020,45.15
9/10/2020,44.87
9/11/2020,46.09
9/14/2020,49.03
9/15/2020,49.05
9/16/2020,50.21
9/17/2020,50.98
9/18/2020,50.74
9/21/2020,49.15
9/22/2020,49.7
9/23/2020,49.85
9/24/2020,49.47
9/25/2020,49.14
9/28/2020,49.72
9/29/2020,50.71
9/30/2020,46.96
10/1/2020,47.92
10/2/2020,46.55
10/5/2020,47.6
10/6/2020,47.32
10/7/2020,48.41
10/8/2020,49.9
10/9/2020,49.89
10/12/2020,50.68
10/13/2020,51.85
10/14/2020,51.63
10/15/2020,51.94
10/16/2020,51.61
10/19/2020,52.63
10/20/2020,53.53
10/21/2020,53.31
10/22/2020,54.38
10/23/2020,52.85
10/26/2020,52.14
10/27/2020,51.96
10/28/2020,50
10/29/2020,50.48
10/30/2020,50.34
11/2/2020,49.71
11/3/2020,51.08
11/4/2020,51.96
11/5/2020,54.58
11/6/2020,55.16
11/9/2020,55.96
11/10/2020,55.41
11/11/2020,56.36
11/12/2020,56.25
11/13/2020,57.93
11/16/2020,61.86
11/17/2020,61.99
11/18/2020,60.74
11/19/2020,61.83
11/20/2020,61.4
11/23/2020,64.18
11/24/2020,63.95
11/25/2020,63.43
11/27/2020,64.23
11/30/2020,64.09
12/1/2020,67.08
12/2/2020,69.11
12/3/2020,69.9
12/4/2020,73.34
12/7/2020,72.61
12/8/2020,73.19
12/9/2020,71.41
12/10/2020,71.28
12/11/2020,70.53
12/14/2020,71.54
12/15/2020,73.15
12/16/2020,72.99
12/17/2020,72.26
12/18/2020,71.46
12/21/2020,71.47
12/22/2020,70.44
12/23/2020,69.95
12/24/2020,70.58
12/28/2020,70.66
12/29/2020,70.21
12/30/2020,71.92
12/31/2020,75.18
1/4/2021,74.05
1/5/2021,77.26
1/6/2021,77.11
1/7/2021,79.11
1/8/2021,77.42
1/11/2021,78.67
1/12/2021,79.46
1/13/2021,79.91
1/14/2021,81.3
1/15/2021,80.72
1/19/2021,85.5
1/20/2021,83.5
1/21/2021,85.01
1/22/2021,82.28
1/25/2021,81.28
1/26/2021,79.51
1/27/2021,75.09
1/28/2021,78.39
1/29/2021,78.27
2/1/2021,80.43
2/2/2021,81.62
2/3/2021,79.11
2/4/2021,81.25
2/5/2021,81.1
2/8/2021,84.01
2/9/2021,83.32
2/10/2021,82.35
2/11/2021,86.48
2/12/2021,88.01
2/16/2021,87.74
2/17/2021,86.05
2/18/2021,88.54
2/19/2021,90.96
2/22/2021,86.28
2/23/2021,88.23
2/24/2021,92.52
2/25/2021,88.12
2/26/2021,91.53
3/1/2021,94.76
3/2/2021,91.09
3/3/2021,89.11
3/4/2021,84.33
3/5/2021,88.93
3/8/2021,85.05
3/9/2021,89.3
3/10/2021,85.41
3/11/2021,89.31
3/12/2021,87.77
3/15/2021,88.85
3/16/2021,91.43
3/17/2021,94.76
3/18/2021,89.82
3/19/2021,90.51
3/22/2021,91.28
3/23/2021,85.4
3/24/2021,83
3/25/2021,84.09
3/26/2021,87.99
3/29/2021,86.59
3/30/2021,86.54
3/31/2021,88.21
4/1/2021,92.41
4/5/2021,93.75
4/6/2021,93.49
4/7/2021,93.96
4/8/2021,95.29
4/9/2021,95.3
4/12/2021,95.59
4/13/2021,92.15
4/14/2021,90.67
4/15/2021,90.27
4/16/2021,90.66
4/19/2021,88.41
4/20/2021,87.48
4/21/2021,89.49
4/22/2021,84.71
4/23/2021,86.03
4/26/2021,87.84
4/27/2021,89.46
4/28/2021,86.03
4/29/2021,88.06
4/30/2021,86.07
5/3/2021,85.02
5/4/2021,84.41
5/5/2021,85.15
5/6/2021,84.8
5/7/2021,85.98
5/10/2021,80.85
5/11/2021,80.68
5/12/2021,76.8
5/13/2021,77.19
5/14/2021,79.7
5/17/2021,80.39
5/18/2021,78.88
5/19/2021,79.93
